customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,status,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_time,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
1f4c47d2259bd9e65d581d268b02d0a6,11395124061744bf276aefd8073f3105,3517.0,sao paulo,SP,Active,097abce97e431993434adabc1aaec4e4,delivered,2017-10-08 22:13:39,2017-10-08 22:28:20,2017-10-10 19:44:54,2017-10-16 21:14:15,2017-11-01,6.0,1.0,credit_card,3.0,73.16,c6dbd92da12d8e4bcb5511bdbce042e1,5.0,no comment,"Entrega rápida, bem embalada. Referente o café estou testando ainda. ",2017-10-17 00:00:00,2017-10-18 02:13:33,3517,sao paulo,SP,-23.543475856930534,-46.52814165223038
1f4c47d2259bd9e65d581d268b02d0a6,11395124061744bf276aefd8073f3105,3517.0,sao paulo,SP,Active,097abce97e431993434adabc1aaec4e4,delivered,2017-10-08 22:13:39,2017-10-08 22:28:20,2017-10-10 19:44:54,2017-10-16 21:14:15,2017-11-01,6.0,1.0,credit_card,3.0,73.16,11c94569cabc7d493a0aa1c5cd1dbfb4,5.0,no comment,Ótimo produto. Custo e benefício. ,2017-10-12 00:00:00,2017-10-12 16:47:14,3517,sao paulo,SP,-23.543475856930534,-46.52814165223038
5643ccad0d1fd7b09dc8e8acdd2fbdd9,11395124061744bf276aefd8073f3105,3517.0,sao paulo,SP,Active,a5a322511ad2f5a5296e865cd5c23abe,delivered,2017-10-08 22:13:39,2017-10-08 22:28:15,2017-10-09 21:27:37,2017-10-11 18:00:21,2017-11-01,2.0,1.0,credit_card,3.0,52.59,11c94569cabc7d493a0aa1c5cd1dbfb4,5.0,no comment,Ótimo produto. Custo e benefício. ,2017-10-12 00:00:00,2017-10-12 16:47:14,3517,sao paulo,SP,-23.543475856930534,-46.52814165223038
5643ccad0d1fd7b09dc8e8acdd2fbdd9,11395124061744bf276aefd8073f3105,3517.0,sao paulo,SP,Active,a5a322511ad2f5a5296e865cd5c23abe,delivered,2017-10-08 22:13:39,2017-10-08 22:28:15,2017-10-09 21:27:37,2017-10-11 18:00:21,2017-11-01,2.0,1.0,credit_card,3.0,52.59,c6dbd92da12d8e4bcb5511bdbce042e1,5.0,no comment,"Entrega rápida, bem embalada. Referente o café estou testando ainda. ",2017-10-17 00:00:00,2017-10-18 02:13:33,3517,sao paulo,SP,-23.543475856930534,-46.52814165223038
0e02c0e8cf169452961509c4425d3fec,071d97c65d17dd64aeb08dd196aa0c26,3517.0,sao paulo,SP,Active,54e5e62447690f816827f631866b0e4b,delivered,2017-07-18 17:20:53,2017-07-19 03:55:37,2017-07-19 17:27:22,2017-07-20 19:04:38,2017-07-31,1.0,1.0,boleto,1.0,76.78,fbf19b056d7aed0ef2e1a2253dcb5a44,4.0,no comment,"Gostei do produto, porém o visor do sensor está trincado em 2 partes, por ser um produto novo não deveria estar com estas características, como está funcionando direito deixei passar. ",2017-07-21 00:00:00,2017-07-22 11:39:53,3517,sao paulo,SP,-23.543475856930534,-46.52814165223038
a338432949ddc9b9e6bee3d2695d655e,a15630ebd61b2a42d78cb93fbebeda88,3143.0,sao paulo,SP,Active,00bbc4179554524748f77763ddd62266,delivered,2017-08-08 21:04:16,2017-08-10 03:15:35,2017-08-11 13:36:56,2017-08-14 15:13:10,2017-08-23,3.0,1.0,boleto,1.0,97.87,284cb8b32e0ea2b7b5b1d1bf0c29a82d,4.0,no comment,no comment,2017-08-15 00:00:00,2017-08-15 20:48:05,3143,sao paulo,SP,-23.58969324604707,-46.57859586407179
8dee5b9d88493d6dd0a51b834867dc84,d279762c12550630b16f4b73a60f8eaf,2018.0,sao paulo,SP,Active,a37e63f75db3f7601cd0e95a5b63c083,delivered,2018-01-07 21:28:13,2018-01-07 21:47:38,2018-01-11 21:10:25,2018-01-12 21:12:40,2018-01-24,1.0,1.0,credit_card,1.0,17.68,9f1b830b0295693532a8a77da27945d6,5.0,no comment,no comment,2018-01-13 00:00:00,2018-01-16 19:07:07,2018,sao paulo,SP,-23.495272978361545,-46.62938073144748
8dee5b9d88493d6dd0a51b834867dc84,d279762c12550630b16f4b73a60f8eaf,2018.0,sao paulo,SP,Active,a37e63f75db3f7601cd0e95a5b63c083,delivered,2018-01-07 21:28:13,2018-01-07 21:47:38,2018-01-11 21:10:25,2018-01-12 21:12:40,2018-01-24,1.0,2.0,voucher,1.0,60.0,9f1b830b0295693532a8a77da27945d6,5.0,no comment,no comment,2018-01-13 00:00:00,2018-01-16 19:07:07,2018,sao paulo,SP,-23.495272978361545,-46.62938073144748
0c95ec410545d4fde2108fc69a4391cc,114dd55d6b883ed29636e4c66a412628,2018.0,sao paulo,SP,Active,7c9454e9734bcf938b5b50af50269688,delivered,2018-04-22 11:49:37,2018-04-24 19:07:31,2018-04-24 23:41:23,2018-04-25 15:48:36,2018-05-08,1.0,1.0,credit_card,2.0,27.29,6cc50ab04146141917d28fa9225b7462,5.0,no comment,no comment,2018-04-26 00:00:00,2018-04-26 19:45:54,2018,sao paulo,SP,-23.495272978361545,-46.62938073144748
e858b7e44036c184acabb93333066d09,23fa15659f3e61440e97fc487d7467b2,3343.0,sao paulo,SP,Active,35576320702385b5938becec9a816a8f,delivered,2017-12-26 12:55:21,2017-12-27 17:48:25,2017-12-28 17:48:09,2018-01-03 15:37:36,2018-01-19,6.0,1.0,credit_card,10.0,153.58,4c85782fd67f726835fe7c66cd176f3f,5.0,no comment,no comment,2018-01-04 00:00:00,2018-01-08 10:02:08,3343,sao paulo,SP,-23.55969513351698,-46.56974506710258
f1df0ebaf5864a536cce30194f8f252e,aeb672c5ac0e66719da29675a8c20dc9,3343.0,sao paulo,SP,Active,92560dc666cfdbb5594319d742457b6c,delivered,2018-03-21 13:17:44,2018-03-21 13:30:28,2018-03-23 01:04:30,2018-03-23 18:36:50,2018-04-03,1.0,1.0,credit_card,5.0,253.4,1945397d4cf4440bf99c4e7421585025,5.0,no comment,Chegou muito rápido!!! Vou comprar mais vezes!,2018-03-24 00:00:00,2018-03-24 23:13:49,3343,sao paulo,SP,-23.55969513351698,-46.56974506710258
cc86450272a53093d7737ae483c151be,93cb3aae2eaef422b323eb6b412ad733,3343.0,sao paulo,SP,Active,c8cc1b9b063cd184da9dd5293346a11a,delivered,2017-11-21 13:59:25,2017-11-21 14:09:30,2017-11-24 15:08:15,2017-12-04 13:28:00,2017-12-07,10.0,1.0,credit_card,1.0,83.5,ee697ec40403f073ff07997687c3231a,4.0,no comment,no comment,2017-12-09 00:00:00,2017-12-11 18:10:22,3343,sao paulo,SP,-23.55969513351698,-46.56974506710258
c7436a01b569085eb8cd8dfddb339b7e,eec237c5f3aaf93e03e7adb562f8c04f,3343.0,sao paulo,SP,Active,54d37ec8a7b9c92bdca59ec16141bc4f,delivered,2017-03-23 22:16:06,2017-03-25 02:15:38,2017-03-28 14:23:14,2017-03-30 16:04:51,2017-04-13,2.0,1.0,boleto,1.0,50.01,f9cb4a39518d901837f7015119550414,5.0,no comment,"A pantufa é linda e meu pai adorou. Chegou no prazo, super recomendo.",2017-03-31 00:00:00,2017-04-01 01:15:25,3343,sao paulo,SP,-23.55969513351698,-46.56974506710258
83fb768fc57eab1f5d0751588b29e76e,89bf67e3315301f332f5fbc7ea4ed749,3343.0,sao paulo,SP,Active,9dc7211819545928779f926c67f9031f,delivered,2017-03-03 11:54:06,2017-03-03 12:02:36,2017-03-06 17:54:42,2017-03-07 09:14:18,2017-03-29,1.0,1.0,credit_card,3.0,212.0,3945c60687ce802221ea2a6a5f7b2d8b,5.0,no comment,no comment,2017-03-08 00:00:00,2017-03-08 23:32:39,3343,sao paulo,SP,-23.55969513351698,-46.56974506710258
8f8ebac5d30468c962fe5be76c2f2260,a05382851479d83bb56b006c9e2b82f8,2273.0,sao paulo,SP,Active,98472d369cb742358c7e30a0cd5c4256,delivered,2017-10-16 17:57:03,2017-10-18 03:06:41,2017-10-20 20:33:19,2017-10-23 22:16:52,2017-10-31,3.0,1.0,boleto,1.0,238.85,55fc62de8aa360d55668514d8eff4c82,1.0,no comment,Faltou peças e muito mau explicado a montagem e muito difícil de entender!,2017-10-24 00:00:00,2017-10-28 06:09:00,2273,sao paulo,SP,-23.46356067886859,-46.58574627053405
99b0c582915e28a4321e5ffedd15be6b,160469fb680166043e1b6cf7191f304b,2273.0,sao paulo,SP,Active,8818ff7a81f4751daa9dcd455f1c9379,delivered,2018-03-12 15:35:55,2018-03-12 16:20:23,2018-03-14 01:08:21,2018-03-15 19:41:31,2018-03-26,2.0,1.0,voucher,1.0,23.59,41204a01a26f8825537926c465d5122c,5.0,no comment,no comment,2018-03-16 00:00:00,2018-03-17 01:20:45,2273,sao paulo,SP,-23.46356067886859,-46.58574627053405
81560dabd08967005f9b50922e5fc6af,5756ddc3a91220a5a56cfebead9fa9a5,3421.0,sao paulo,SP,Active,9a707aec48fe07465e8219dd3b52225f,delivered,2017-12-27 16:56:01,2017-12-27 17:07:34,2017-12-29 03:44:27,2017-12-30 11:18:36,2018-01-24,1.0,1.0,credit_card,1.0,122.8,f75189a782c89275598daaa969c1cce6,5.0,no comment,OtiMo preço,2017-12-31 00:00:00,2017-12-31 13:52:04,3421,sao paulo,SP,-23.55171571357262,-46.54512703052689
a2fcfc4d53419500023fa293509b129e,6bdd34652c5ca96ab6cb5d78173d2c27,2349.0,sao paulo,SP,Active,0f729d432870db7325144a3e078c9dc1,delivered,2018-03-01 07:57:24,2018-03-01 09:56:13,2018-03-02 00:04:08,2018-03-05 23:08:46,2018-03-13,4.0,1.0,boleto,1.0,37.76,f9cfb4181cedd1837c452ddc89a4fddb,5.0,no comment,no comment,2018-03-06 00:00:00,2018-03-07 03:09:00,2349,sao paulo,SP,-23.45918983596862,-46.60381299937963
ac1fff69bbed8bc328508d6f18dc265f,9f8ef7b07da1904e496a9b79582e7664,2349.0,sao paulo,SP,Active,f9068fc0240e1cf103d53197f7820a13,delivered,2018-05-01 22:24:07,2018-05-03 03:53:05,2018-05-07 11:56:00,2018-05-10 22:38:18,2018-05-24,3.0,1.0,boleto,1.0,416.64,70a14996b26d54d1dbe611a73ec33a33,5.0,Excelente.,Super indico tanto a loja como o prpduto máquina leve sem barulho trabalho perfeito entregue antes do prazo amei 👏👏👏👏👏,2018-05-11 00:00:00,2018-05-14 02:16:55,2349,sao paulo,SP,-23.45918983596862,-46.60381299937963
d127686ff1441587369d5bf73ab50e92,04d72e3bcf0dbb259f2c98550640a179,3203.0,sao paulo,SP,Active,25e23f5fbf3139c628fe56c126c97391,delivered,2018-05-15 09:51:46,2018-05-15 10:38:34,2018-05-17 18:51:00,2018-05-18 19:21:45,2018-05-24,1.0,1.0,credit_card,3.0,213.73,21daafb241ad4fc464e44ac3db1f8cfa,5.0,ÓTIMO ,Adorei muito o produto ,2018-05-19 00:00:00,2018-05-21 11:39:22,3203,jundiai,SP,-23.216648333054422,-46.86137071772756
d127686ff1441587369d5bf73ab50e92,04d72e3bcf0dbb259f2c98550640a179,3203.0,sao paulo,SP,Active,25e23f5fbf3139c628fe56c126c97391,delivered,2018-05-15 09:51:46,2018-05-15 10:38:34,2018-05-17 18:51:00,2018-05-18 19:21:45,2018-05-24,1.0,1.0,credit_card,3.0,213.73,21daafb241ad4fc464e44ac3db1f8cfa,5.0,ÓTIMO ,Adorei muito o produto ,2018-05-19 00:00:00,2018-05-21 11:39:22,3203,sao paulo,SP,-23.60106796280802,-46.56788452608349
e89cd2c49972d182f0fb9deb845ccf62,175e07edc5bf8b165844765acc6f1645,3203.0,sao paulo,SP,Active,930539e9e87e84332b23d178b3f67385,delivered,2018-03-26 23:35:47,2018-03-26 23:47:11,2018-03-28 17:26:57,2018-04-02 17:08:31,2018-04-06,5.0,1.0,credit_card,1.0,82.33,aef075ac8103fb1a897a78d80769bb8d,5.0,no comment,no comment,2018-04-03 00:00:00,2018-04-04 15:08:48,3203,jundiai,SP,-23.216648333054422,-46.86137071772756
e89cd2c49972d182f0fb9deb845ccf62,175e07edc5bf8b165844765acc6f1645,3203.0,sao paulo,SP,Active,930539e9e87e84332b23d178b3f67385,delivered,2018-03-26 23:35:47,2018-03-26 23:47:11,2018-03-28 17:26:57,2018-04-02 17:08:31,2018-04-06,5.0,1.0,credit_card,1.0,82.33,aef075ac8103fb1a897a78d80769bb8d,5.0,no comment,no comment,2018-04-03 00:00:00,2018-04-04 15:08:48,3203,sao paulo,SP,-23.60106796280802,-46.56788452608349
0e4fd4d8d6afeecc119bb53e5b119169,f79d2f710af349c8d0a6323b0c7592fe,3203.0,sao paulo,SP,Active,dbb786efd821d7f903d79cb502ba3083,delivered,2018-08-02 19:14:27,2018-08-02 19:25:12,2018-08-09 15:09:00,2018-08-13 16:54:31,2018-08-08,4.0,1.0,credit_card,3.0,176.38,a2becdbe8421610a20f04d51398b248e,3.0,no comment,no comment,2018-08-10 00:00:00,2018-08-11 23:11:11,3203,jundiai,SP,-23.216648333054422,-46.86137071772756
0e4fd4d8d6afeecc119bb53e5b119169,f79d2f710af349c8d0a6323b0c7592fe,3203.0,sao paulo,SP,Active,dbb786efd821d7f903d79cb502ba3083,delivered,2018-08-02 19:14:27,2018-08-02 19:25:12,2018-08-09 15:09:00,2018-08-13 16:54:31,2018-08-08,4.0,1.0,credit_card,3.0,176.38,a2becdbe8421610a20f04d51398b248e,3.0,no comment,no comment,2018-08-10 00:00:00,2018-08-11 23:11:11,3203,sao paulo,SP,-23.60106796280802,-46.56788452608349
25544e125e705786caa6714e4cb1df30,9b63d269a187b2d045232cc9cbc7e827,3203.0,sao paulo,SP,Active,4356e7c55bfb4c23c67ebbd0b1365bf0,delivered,2018-06-16 21:28:29,2018-06-16 21:55:47,2018-06-20 09:24:00,2018-06-21 22:41:27,2018-07-11,2.0,1.0,credit_card,3.0,129.59,a49e3e7d68511bcec9d3c246b634fadb,5.0,no comment,no comment,2018-06-22 00:00:00,2018-06-23 02:38:51,3203,jundiai,SP,-23.216648333054422,-46.86137071772756
25544e125e705786caa6714e4cb1df30,9b63d269a187b2d045232cc9cbc7e827,3203.0,sao paulo,SP,Active,4356e7c55bfb4c23c67ebbd0b1365bf0,delivered,2018-06-16 21:28:29,2018-06-16 21:55:47,2018-06-20 09:24:00,2018-06-21 22:41:27,2018-07-11,2.0,1.0,credit_card,3.0,129.59,a49e3e7d68511bcec9d3c246b634fadb,5.0,no comment,no comment,2018-06-22 00:00:00,2018-06-23 02:38:51,3203,sao paulo,SP,-23.60106796280802,-46.56788452608349
eab62436056c6ce3853a17dd6892951a,979243d8d465d002397d1e5febd19a31,3068.0,sao paulo,SP,Active,f44cb69655f8e4d13e7aae7cdd3d3c25,delivered,2018-07-13 22:22:57,2018-07-13 22:35:20,2018-07-24 19:07:00,2018-07-25 14:03:41,2018-07-31,1.0,1.0,credit_card,5.0,146.32,1b6af77975e8bcdca30f0d9501dbdc18,5.0,no comment,no comment,2018-07-26 00:00:00,2018-07-28 18:08:25,3068,sao paulo,SP,-23.53685195752789,-46.56762247403209
eab62436056c6ce3853a17dd6892951a,979243d8d465d002397d1e5febd19a31,3068.0,sao paulo,SP,Active,f44cb69655f8e4d13e7aae7cdd3d3c25,delivered,2018-07-13 22:22:57,2018-07-13 22:35:20,2018-07-24 19:07:00,2018-07-25 14:03:41,2018-07-31,1.0,2.0,voucher,1.0,18.0,1b6af77975e8bcdca30f0d9501dbdc18,5.0,no comment,no comment,2018-07-26 00:00:00,2018-07-28 18:08:25,3068,sao paulo,SP,-23.53685195752789,-46.56762247403209
8275d796d34ee8410db22bcdb29ab461,1bf88b5610fdc3111101a70fcef1333c,3344.0,sao paulo,SP,Active,e7bd3db8abefd00235d14df8ab86abef,delivered,2017-06-26 17:09:45,2017-06-26 17:23:28,2017-06-27 13:10:08,2017-06-28 12:13:57,2017-07-10,1.0,1.0,credit_card,1.0,37.78,a02ebb91b69ea0445174ff3e60cb2b3d,5.0,no comment,no comment,2017-06-29 00:00:00,2017-07-06 13:49:59,3344,sao paulo,SP,-23.558794596168287,-46.57495025367879
4d96c7fe8fdf1b142ff0404a71f642de,30d3fd552bd0b4cb22920338b0d8d353,3344.0,sao paulo,SP,Active,857a663ea88d0f7a0bbd031f0903cbc2,delivered,2018-06-13 12:40:46,2018-06-13 13:02:43,2018-06-13 14:48:00,2018-06-15 19:57:00,2018-07-11,2.0,1.0,credit_card,2.0,140.98,235e4f453dbaeea048fe22b4c89abc49,5.0,no comment,no comment,2018-06-16 00:00:00,2018-06-18 23:29:51,3344,sao paulo,SP,-23.558794596168287,-46.57495025367879
090d37a5171ef833ac48302f4170449d,e4689dc8749fbe5137c22b233146c58d,3054.0,sao paulo,SP,Active,64290a4b47a64cedd4ba0070cc9503aa,delivered,2017-08-31 20:38:35,2017-08-31 20:50:13,2017-09-01 19:21:22,2017-09-04 12:24:49,2017-09-13,3.0,1.0,credit_card,1.0,44.72,11974168115854b371e2d5939c297f33,5.0,no comment,no comment,2017-09-15 00:00:00,2017-09-15 10:30:27,3054,sao paulo,SP,-23.54256561289955,-46.60431452469849
6c9787272e638f3b015c87576858e044,b7e2b4e7e5bbfc11eb1b22e6d822926b,3054.0,sao paulo,SP,Active,8d6eaa2fc5ee20e42dffdaf355b260df,delivered,2018-05-04 18:35:55,2018-05-04 18:53:56,2018-05-07 13:55:00,2018-05-08 16:47:01,2018-05-23,1.0,1.0,credit_card,1.0,3.27,31c35a2f7f86496b703cccd4c3d996bf,5.0,no comment,no comment,2018-05-09 00:00:00,2018-05-09 21:23:10,3054,sao paulo,SP,-23.54256561289955,-46.60431452469849
6c9787272e638f3b015c87576858e044,b7e2b4e7e5bbfc11eb1b22e6d822926b,3054.0,sao paulo,SP,Active,8d6eaa2fc5ee20e42dffdaf355b260df,delivered,2018-05-04 18:35:55,2018-05-04 18:53:56,2018-05-07 13:55:00,2018-05-08 16:47:01,2018-05-23,1.0,2.0,voucher,1.0,53.12,31c35a2f7f86496b703cccd4c3d996bf,5.0,no comment,no comment,2018-05-09 00:00:00,2018-05-09 21:23:10,3054,sao paulo,SP,-23.54256561289955,-46.60431452469849
d80ce92e307d592333f5d39a9f0f4717,5d47565d0d2435f1cf9d189c94853720,3054.0,sao paulo,SP,Active,192d18749b5744f1eff4f1661aeaa731,delivered,2018-08-20 23:11:04,2018-08-20 23:30:17,2018-08-22 12:25:00,2018-08-24 13:29:00,2018-08-30,2.0,1.0,credit_card,5.0,119.41,7310f87ee708e85e8996fa7bd2981760,5.0,no comment,no comment,2018-08-25 00:00:00,2018-08-26 20:16:19,3054,sao paulo,SP,-23.54256561289955,-46.60431452469849
4945390b4dfdbf013ca3e9a5f312f247,5eb26be6d23fe97220a9333113b0e45a,2083.0,sao paulo,SP,Active,96e5b56d000b07dd7bb1972eb42a0e79,delivered,2017-09-29 21:38:55,2017-09-29 21:49:24,2017-10-02 14:14:46,2017-10-09 16:30:03,2017-10-23,7.0,1.0,credit_card,1.0,30.35,816b40265ebad4d2a12df8ebfe373117,5.0,no comment,no comment,2017-10-10 00:00:00,2017-10-16 12:09:53,2083,sao paulo,SP,-23.494848302109176,-46.597334103193404
b0dcdd6af159e2c0b239f92dcc095d38,dba63d24ca222a17945a6aeb6e6c0ef1,2083.0,sao paulo,SP,Active,90b6cdda02bbf9ef9a404d36e11a8268,delivered,2018-05-16 17:23:26,2018-05-18 07:56:08,2018-05-18 15:07:00,2018-05-22 00:13:38,2018-06-05,3.0,1.0,credit_card,12.0,228.52,a684aebe1863c9586aebd3e558bb4821,1.0,no comment,no comment,2018-05-23 00:00:00,2018-05-23 11:37:40,2083,sao paulo,SP,-23.494848302109176,-46.597334103193404
2f447c4b0174c3cc652f7658b2a63b82,fd511ab49ee6756524a20d0db52c5b98,3220.0,sao paulo,SP,Active,67e554166ed3da3b14abe112395b74a2,delivered,2018-02-01 10:11:11,2018-02-01 10:31:41,2018-02-02 16:15:05,2018-02-06 21:51:35,2018-02-19,4.0,1.0,credit_card,1.0,33.34,fd61170dbbdb1ecf5ab8278abfaedcfa,4.0,no comment,"ao verificar o mapa no site não havia as medidas do mesmo ou seja 1,20m x 0,90cm",2018-02-07 00:00:00,2018-02-14 13:28:51,3220,sao paulo,SP,-23.60695263252354,-46.523467523053725
b121d308b7867f7c0aeba9ce025a08d3,fc433f426e9c9c9e4f8117d1b83cc298,3220.0,sao paulo,SP,Active,18827f4a6a534ed3eae539fe6f17a1b1,delivered,2018-01-14 14:33:35,2018-01-14 14:48:28,2018-01-16 22:34:17,2018-01-24 19:33:28,2018-02-07,8.0,1.0,credit_card,4.0,156.72,7b3b2d8789138139fff7bc4e02172277,5.0,no comment,no comment,2018-01-25 00:00:00,2018-01-29 21:05:37,3220,sao paulo,SP,-23.60695263252354,-46.523467523053725
0b3d0bf8648bf98fecf9551f0ac712ef,36c78d937ff07582adc957d4e91e8242,3220.0,sao paulo,SP,Active,1067b1fed93022ff928077f4db144386,delivered,2018-02-05 15:38:22,2018-02-05 15:55:50,2018-02-09 20:22:39,2018-02-15 17:36:48,2018-03-01,6.0,1.0,credit_card,1.0,98.35,874d9d39911fd291a25d66c3b440a9ca,4.0,no comment,O produto condiz com as minhas expectativas,2018-02-16 00:00:00,2018-02-16 20:12:33,3220,sao paulo,SP,-23.60695263252354,-46.523467523053725
e6ab213cb124524887ac41b8eaca9653,ffb3cbd5e1e507679e2db84c515410a5,3220.0,sao paulo,SP,Active,ff5b7f440481674b38554434638beebf,delivered,2018-08-15 20:24:56,2018-08-17 03:29:42,2018-08-17 11:56:00,2018-08-30 14:18:52,2018-08-23,13.0,1.0,boleto,1.0,110.63,,,,,,,3220,sao paulo,SP,-23.60695263252354,-46.523467523053725
2a882786bc3a3af530ed3405b171b09b,9f8de381fdef39745ec9329147b4541c,3220.0,sao paulo,SP,Active,3d5651800efaa81c9c96808ded6f145e,delivered,2017-09-16 19:36:06,2017-09-16 19:45:39,2017-09-18 21:51:46,2017-09-22 18:02:43,2017-10-05,4.0,1.0,credit_card,1.0,80.11,80abaa03b334ac0220f989337dd98ceb,4.0,no comment,"Uma loja excelente, entrega 🚚 rapida",2017-09-23 00:00:00,2017-09-24 02:39:53,3220,sao paulo,SP,-23.60695263252354,-46.523467523053725
fb89de9d98c3cde010eaf1a31a5f7fd3,e11c9512b40228a348ef101e69835f9d,2331.0,sao paulo,SP,Active,d8716a985f69a46751cc046b0fea0d98,unavailable,2017-10-06 12:54:42,2017-10-06 13:07:10,,,2017-10-24,,1.0,credit_card,1.0,87.08,ffa19552bfcb7ee73ddd1819b49dc331,1.0,no comment,no comment,2017-10-26 00:00:00,2017-10-26 12:52:13,2331,sao paulo,SP,-23.48295306136297,-46.6135298414532
5a8bb6b5460b7bf21ee732841167a57f,014ce9c0a3df00f77a6932a7b371a3bc,2756.0,sao paulo,SP,Active,b3e4accbc8524ec4b2f5a5ddab755b34,delivered,2018-08-27 11:19:47,2018-08-27 11:35:16,2018-08-28 11:14:00,2018-08-29 22:21:53,2018-09-03,1.0,1.0,credit_card,1.0,23.29,46ec8ac078e7f752e625ea4586d996e7,5.0,no comment,no comment,2018-08-30 00:00:00,2018-09-01 01:36:39,2756,sao paulo,SP,-23.486227135174822,-46.67720140092804
760663b7f3e48507e43082cb33cda1a5,97ab0a2ece5f307a8a0ec88605d4bd26,2275.0,sao paulo,SP,Active,5978c23150e32abac4af3b0a9cc2637d,delivered,2017-09-17 21:41:25,2017-09-19 04:10:08,2017-09-20 17:42:06,2017-09-21 17:38:20,2017-09-28,1.0,1.0,boleto,1.0,65.24,f635f6bfdf56290a7b2cfb71f58f1f27,4.0,no comment,no comment,2017-09-22 00:00:00,2017-09-23 02:19:34,2275,sao paulo,SP,-23.465298390035287,-46.58997432471589
760119a92dd09c116c57f97d1d1bf346,6db51553e2c20e18d99b2cad5d06be76,2275.0,sao paulo,SP,Active,4172384c4b3c2ef103c55f5dc3086b9e,delivered,2017-11-05 22:45:45,2017-11-07 06:31:22,2017-11-08 22:24:37,2017-11-09 19:06:57,2017-11-17,1.0,1.0,credit_card,2.0,180.94,69b67bf69a7e9a0d04d125e701398413,5.0,no comment,no comment,2017-11-10 00:00:00,2017-11-10 23:04:54,2275,sao paulo,SP,-23.465298390035287,-46.58997432471589
8eb90c8fee300fde9364d8128df008fc,e09f9f70a977ceea98c277df16abe860,3174.0,sao paulo,SP,Active,da16683d5e9f82e544d3c87d79a74a4a,delivered,2017-11-24 11:01:15,2017-11-24 13:14:40,2017-11-24 20:38:47,2017-12-04 19:38:56,2017-12-15,10.0,1.0,credit_card,2.0,72.05,2929b648ed24f311d6eef7dbc4caea8f,5.0,no comment,no comment,2017-12-05 00:00:00,2017-12-09 04:44:30,3174,sao paulo,SP,-23.546878911449102,-46.58938932361937
2db52308a812d2cbbd9f0efdf50fab9e,0d2c84317aab68bddaeb5191fef5abc0,3174.0,sao paulo,SP,Active,44bd336071da72ddd62aa5fc210c6e1c,delivered,2018-03-10 04:42:25,2018-03-10 04:55:23,2018-03-12 20:28:26,2018-03-17 14:17:00,2018-03-22,5.0,1.0,credit_card,1.0,156.63,afadf26d7a6f4660f76c6aaf58bc9e35,5.0,no comment,no comment,2018-03-18 00:00:00,2018-03-18 22:42:25,3174,sao paulo,SP,-23.546878911449102,-46.58938932361937
6a381a27ed2ee89da9e87283aeed6387,1e1eb1db601c9808121752d0d751bd34,3174.0,sao paulo,SP,Active,35a23162541ebaf7dafa1a7f30cfc9ee,delivered,2017-07-31 19:51:48,2017-07-31 20:10:12,2017-08-01 18:22:17,2017-08-02 16:25:42,2017-08-11,1.0,1.0,credit_card,1.0,48.27,83ff6b6beb6ed83b2d7158afff6c00ea,5.0,no comment,no comment,2017-08-03 00:00:00,2017-08-05 14:34:09,3174,sao paulo,SP,-23.546878911449102,-46.58938932361937
29595f742e9d97c97b688cbae3d8f175,5318790a29a18ff4d5e7f64752b77a8d,1422.0,sao paulo,SP,Active,5839a2f55ef25b35fe1f167612acf405,delivered,2018-05-02 10:14:16,2018-05-02 10:34:17,2018-05-02 15:21:00,2018-05-03 23:11:44,2018-05-23,1.0,1.0,credit_card,1.0,57.69,f9e6a5898603e98f50f91be21bb5e384,1.0,produto está com defeito,mousse não faz espuma deve estar com problema como faço pra trocar. Nao compre se nao trocarem o meu ,2018-05-04 00:00:00,2018-05-06 23:49:22,1422,sao paulo,SP,-23.563886468780627,-46.66113179724742
2f533dfc8d858dc1947251e5d0d8b157,7f92a9ec0b3acc1609d2074435e411ab,1422.0,sao paulo,SP,Active,0a95a336d341691ae0e6359713af3cd3,delivered,2018-01-27 15:05:15,2018-01-27 15:17:23,2018-01-30 02:05:26,2018-02-05 15:33:20,2018-02-23,7.0,1.0,credit_card,4.0,305.68,516a627940f957fa0bf0a032f0b8b458,4.0,no comment,Presente para o meu sobrinho.,2018-02-06 00:00:00,2018-02-06 18:48:37,1422,sao paulo,SP,-23.563886468780627,-46.66113179724742
e1786bf866d54dbf3f18f24fc7a02ced,d9dbfa0381f0935c78327417ed931dca,1422.0,sao paulo,SP,Active,098252064bc68acd5911a587b58b2cc4,delivered,2017-04-28 23:28:42,2017-04-28 23:42:46,2017-05-03 10:30:31,2017-05-10 10:51:55,2017-05-25,7.0,1.0,credit_card,1.0,86.14,2035ef3233d051912ee3302018703b4e,1.0,no comment,no comment,2017-05-11 00:00:00,2017-05-14 12:27:26,1422,sao paulo,SP,-23.563886468780627,-46.66113179724742
